cust_code,first_shop_date,last_shop_date,previous_shop_date,dur_from_last_date,weekday_count,holiday_count,shop_morning_count,shop_afternoon_count,shop_evening_count,shop_night_count,no_of_visit,mtbp,no_visit_week,avg_weekly_visit,percent_active_weeks,total_spend,avg_weekly_spend,avg_spend,std_spend,spend_last_1_mth,spend_last_3_mth,spend_last_6_mth,arpu,avg_prod40_d1_spend,avg_prod40_d2_spend,avg_prod40_d3_spend,avg_prod40_d4_spend,avg_prod40_d5_spend,avg_prod40_d6_spend,avg_prod40_d7_spend,avg_prod40_d8_spend,avg_prod40_d9_spend,prop_basket_s,prop_basket_m,prop_basket_l,prop_small_shop,prop_full_shop,prop_top_up,avg_dom_fresh_spend,avg_dom_mixed_spend,avg_dom_grocery_spend,avg_dom_nonfood_spend,cust_lifestage
CUST0000154415,10/6/2006,6/29/2008,4/17/2008,7,14,7,6,5,5,5,21,30.1,18,0.5,15.38,347.92,19.33,38.66,1.51,3.08,7.24,67.62,347.92,2.93,17.65,15.97,1.23,4.51,0,0,12.23,0,0.33,2.78,25,2.56,16.44,9.11,7.1,37.37,11.58,0,OT
CUST0000375382,5/11/2006,5/5/2008,4/21/2008,62,17,3,3,5,6,6,20,36.25,18,0.56,15.38,352.06,19.56,35.21,2.98,0,10.48,10.48,352.06,6.25,14.56,11.06,3.36,4.84,0,0,16.02,0,0.7,2.8,12.6,1.9,6.5,7.7,22.36,57.11,11.14,0.85,YF
CUST0000658290,10/15/2007,5/24/2008,4/19/2008,43,15,7,2,0,7,13,22,10.09,18,0.22,15.38,519.27,28.85,129.82,2.65,0,15.85,235.9,519.27,4.69,74.1,25.35,4.13,5.43,0,0,25.82,0,1.25,5.25,50.5,6.5,17.75,32.75,99.65,40.57,53.15,1.63,
CUST0000520771,7/20/2006,6/17/2008,5/22/2008,19,14,4,5,5,5,3,18,38.78,18,0.44,15.38,4.24,0.24,0.53,0.03,0.21,0.69,0.69,4.24,0,0,0.53,0,0,0,0,0,0,2.38,0,0,2.38,0,0,0,0,0.53,0,OT
CUST0000800372,7/4/2006,6/3/2008,5/28/2008,33,22,2,3,7,5,10,24,29.17,19,0.37,16.24,258.28,13.59,36.9,1.36,0,18.6,18.6,258.28,3.47,19.72,10.21,2.44,8.26,0,0,0,0,1.14,7.43,14.86,6.57,5.43,11.43,21.57,27.01,7.97,6.61,YA
CUST0000203903,5/12/2006,7/4/2008,6/3/2008,2,17,3,3,8,9,0,20,39.2,19,0.53,16.24,437.05,23,43.7,3.18,44.56,81.66,118.31,437.05,4.31,21.92,15.79,0.31,8.97,0,0,36.96,1.53,0.2,2.8,16.1,1.7,6.4,11,15.15,51.17,14.59,5.25,PE
CUST0000963611,8/23/2006,4/7/2008,2/24/2008,90,22,8,9,17,4,1,30,19.77,19,0.42,16.24,319.03,16.79,39.88,2,0,19.9,36.34,319.03,3.71,17.08,10.22,26.24,6.13,0,0,10.31,2.1,1.5,9,9.88,5.63,2.13,12.63,18.88,24.5,15.8,3.69,OT
CUST0000486918,9/21/2006,6/5/2008,5/6/2008,31,15,4,0,4,3,12,19,32.79,19,0.53,16.24,348.43,18.34,34.84,1.3,0,51.07,95.68,348.43,3.9,19.86,10.52,1.19,5.99,0,0,3.2,0,0.2,1,20.9,1.2,9,11.9,23.64,26.81,1.62,0,OT
CUST0000662414,5/29/2006,6/13/2008,4/18/2008,23,14,6,5,4,6,5,20,37.3,19,0.53,16.24,600.38,31.6,60.04,3.75,8.61,59.05,356.19,600.38,4.72,24.72,15.51,4.78,8.09,0,0,16.45,12.48,0.3,2.1,19,1.2,10.4,9.8,30,71.49,10.76,0.66,OT
CUST0000719925,8/3/2006,7/1/2008,4/17/2008,5,13,8,3,3,4,11,21,33.24,19,0.47,16.24,56.59,2.98,6.29,1.21,1.3,2.42,7.95,56.59,1.64,2.15,4.04,1.14,0.69,0,0,0,0,1.44,2.78,1.67,3.56,0,2.22,1.78,2.03,7.2,1.76,OA
CUST0000436891,6/12/2006,5/13/2008,5/9/2008,54,16,7,11,8,4,0,23,30.48,19,0.42,16.24,85.06,4.48,10.63,1.73,0,8.4,8.4,85.06,1.62,10.05,6.43,0,0.53,0,0,0,0,1,4.63,1.13,5.13,0,1.63,6.85,29.16,1.11,0,PE
CUST0000999935,11/29/2006,6/5/2008,5/21/2008,31,15,5,3,6,10,1,20,27.7,19,0.47,16.24,444.17,23.38,49.35,1.79,0,53.87,61.01,444.17,4.62,36.6,14.05,1.38,3.65,0,0,8.88,0,0.56,1.11,24.56,1.56,19.44,5.11,59.4,37.35,2.65,1.77,YF
CUST0000111024,8/11/2006,7/6/2008,6/16/2008,0,14,5,0,7,9,3,19,36.58,19,0.47,16.24,447.79,23.57,49.75,1.76,4.57,4.57,37.78,447.79,2.14,32.49,9.87,1.44,5.48,0,0,20.62,0,0.44,2,25.44,2.44,21.44,4,35.81,38.79,0,4.57,
CUST0000543362,4/11/2006,6/12/2008,5/30/2008,24,14,6,2,6,10,2,20,39.65,19,0.53,16.24,470.18,24.75,47.02,2.58,2.69,94.82,125.79,470.18,4.35,23.89,16.68,2.43,7.43,0,0,0,0,0.6,2.9,15,2.4,5.3,10.8,32.45,36.79,15.35,0,YF
CUST0000896961,4/27/2006,4/15/2008,2/15/2007,82,13,6,19,0,0,0,19,37.84,19,0.37,16.24,13.07,0.69,1.87,0.17,0,1.41,1.41,13.07,0,0,1.76,0,1.36,0,0,0,0,3.29,0,0,3.29,0,0,0,1.41,2.09,1.36,YA
CUST0000022116,7/26/2006,4/6/2008,3/3/2008,91,11,9,3,5,7,5,20,31,19,0.37,16.24,47.66,2.51,6.81,0.74,0,0.98,3.08,47.66,5.08,2.31,3.11,0,0.91,0,0,0,0,1.71,3.14,0,4.86,0,0,5.41,2.13,5.48,0,
CUST0000991096,5/7/2006,6/28/2008,6/2/2008,8,11,9,0,2,8,10,20,39.15,19,0.58,16.24,253.91,13.36,23.08,3.3,19.03,45.37,45.37,253.91,4.61,12.16,4.75,23.41,1.08,0,0,0,0,0.73,2.82,6.82,1.36,0,9,16.22,28.66,0,23.41,OF
CUST0000174561,8/11/2007,6/18/2008,6/15/2008,18,17,5,2,10,9,1,22,14.18,19,0.32,16.24,156.37,8.23,26.06,1.64,3.74,9.34,110.44,156.37,2.89,11.26,6.05,0,7.39,0,9.36,0,1.11,0.83,9,6,8.17,0,7.67,16.03,16.27,3.73,16.19,PE
CUST0000170198,4/19/2006,6/25/2008,5/11/2008,11,15,6,0,8,9,4,21,38,19,0.32,16.24,954.64,50.24,159.11,3.23,53.4,165.85,165.85,954.64,6.54,91.44,56.24,2,11.61,0,0,27.81,0,0.17,0.83,58.17,0.17,49.17,9.83,97.88,169.76,41.24,2,YF
CUST0000435195,10/30/2006,6/1/2008,5/14/2008,35,17,5,6,7,7,3,22,26.36,19,0.26,16.24,571.65,30.09,114.33,1.39,0,77.97,77.97,571.65,7.59,55.83,24.16,1.8,21.93,0,0,0,7.44,0.4,1.4,68.6,0.8,54,15.6,51.14,76.71,6.18,1.46,YF
CUST0000096000,8/22/2006,6/11/2008,4/17/2008,25,16,8,2,16,6,0,24,27.46,19,0.47,16.24,350.95,18.47,38.99,2.49,8.03,16.77,27.17,350.95,3.95,15.87,15.7,0.59,9.65,0,0,0,0,0.44,6.44,11.33,2.89,7.22,8.11,16.62,25.18,18.12,0,OT
CUST0000659646,6/27/2006,4/18/2008,4/10/2008,79,16,5,7,12,2,1,21,31.48,19,0.42,16.24,133.63,7.03,16.7,1.6,0,26.28,56.06,133.63,2.5,7.06,6.99,2.94,0.87,0,0,0,1.23,1.38,4.5,4.63,2.88,0,7.63,7.67,11.37,6.18,3,OT
CUST0000917659,7/24/2006,6/14/2008,5/5/2008,22,13,7,4,11,3,2,20,34.55,19,0.53,16.24,185.23,9.75,18.52,1.3,5.46,28.25,66.39,185.23,2.54,7.82,5.07,2.38,6.26,0,0,0,0,0.8,1.9,10.8,2.7,3.9,6.9,9.4,20.6,10.19,7.81,YA
CUST0000615249,9/9/2006,4/27/2008,4/7/2008,70,16,4,2,15,3,1,20,29.8,20,0.5,17.09,144.6,7.23,14.46,1.67,0,19.84,27.87,144.6,3.28,6.01,4.75,0,9.09,0,0,0,0,1,5.5,1.5,2.9,0,5.1,7.42,13.64,7.06,11.81,OT
CUST0000954808,3/15/2007,4/18/2008,4/10/2008,79,18,7,1,6,11,7,25,16,20,0.35,17.09,240.75,12.04,34.39,1.48,0,2.03,65.21,240.75,5.3,20.25,5.05,6,6.42,0,0,5.06,0,1.86,3.29,15.57,4.57,1.71,14.43,18.74,17.21,1.84,0.52,
CUST0000899358,8/7/2006,6/20/2008,5/11/2008,16,18,9,6,16,6,0,27,25.3,20,0.55,17.09,399.82,19.99,36.35,1.42,25.07,74.47,100.29,399.82,3.75,24.03,8.89,2.03,3.14,0,0,0,3.66,0,6.36,16.45,1.36,4.36,17.09,31.46,15.82,3.66,2.28,OF
CUST0000234306,6/3/2006,7/4/2008,6/20/2008,2,19,11,3,14,12,1,30,25.4,20,0.5,17.09,378.07,18.9,37.81,1.9,25.61,55.93,131.23,378.07,2.12,16.8,8.82,2.63,3.18,0,0,9.93,1.46,0.8,6.5,14.1,2.4,5.8,13.1,19.31,25.41,12.25,3.31,OA
CUST0000528012,5/11/2006,5/12/2008,3/18/2008,55,19,4,3,9,8,3,23,31.83,20,0.55,17.09,369.56,18.48,33.6,3.09,0,26.32,92.57,369.56,2.22,14.3,12.98,0.72,4.81,0,0,11.71,0,0.18,3.36,11.73,2.73,1.18,11.36,9.05,36.98,18.3,10.78,OT
CUST0000970853,4/23/2006,7/5/2008,6/26/2008,1,16,5,1,10,5,5,21,38.29,20,0.5,17.09,333.45,16.67,33.34,1.97,39.44,86.62,86.62,333.45,2.26,12.92,14.87,8.88,2.35,0,0,12.2,0,0.6,1.5,15.1,2.1,7,8.1,5.91,47.17,24.89,3.85,YA
CUST0000751170,10/4/2006,7/2/2008,4/9/2008,4,17,3,4,7,6,3,20,31.85,20,0.4,17.09,394.74,19.74,49.34,2,15.46,23.36,33.49,394.74,3.85,28.79,9.19,7,4.05,0,0,7.68,0,0,3,25.5,1.63,14.25,12.63,33.98,30.71,0,0,OT
CUST0000876668,6/14/2006,4/24/2008,1/21/2008,73,15,5,0,3,9,8,20,34,20,0.4,17.09,246.5,12.32,30.81,2.05,0,7.36,11.13,246.5,3.1,12.02,12.79,0,3.29,0,0,3.31,0,0,10.13,7.38,1.13,0,16.38,10.47,19.01,20.07,0,OA
CUST0000472222,9/2/2006,5/30/2008,5/27/2008,37,18,8,1,17,5,3,26,24.46,20,0.5,17.09,380.74,19.04,38.07,2.13,0,87.09,101.65,380.74,1.52,26.35,9.91,0.83,8.53,0,0,2.43,0,0.9,3.6,18.1,3.3,9.6,9.7,17.08,54.41,2.17,0.67,OT
CUST0000912102,4/12/2006,6/29/2008,6/16/2008,7,19,6,6,16,2,2,25,32.36,20,0.25,17.09,380.2,19.01,76.04,1.91,17.26,74.69,74.69,380.2,5.73,39.01,11.48,0,7.42,0,0,23.14,0,0.4,8.4,34.2,1.4,10,31.6,57.99,30.09,0,0,PE
CUST0000182722,10/22/2006,6/13/2008,5/21/2008,23,21,8,6,11,8,5,29,20.69,20,0.45,17.09,734.53,36.73,81.61,2.71,41.03,86.99,106.34,734.53,6.45,50.73,10.93,4.59,26.63,0,0,0.01,1.13,0.67,2.22,29.78,2.11,8.67,21.89,55.14,41.16,1.56,18.45,OT
CUST0000165005,8/6/2006,5/4/2008,4/21/2008,63,14,7,3,5,2,11,21,30.33,20,0.5,17.09,273.19,13.66,27.32,3.65,0,2.55,100.83,273.19,2.69,17.1,8.35,0.02,10.86,0,0,0,0,1.5,2.5,9.6,1.7,7.3,4.6,13.86,38.88,4.05,12.57,OT
CUST0000436394,5/24/2006,7/4/2008,4/28/2008,2,18,6,6,8,8,2,24,32.17,20,0.5,17.09,352.97,17.65,35.3,1.63,4.59,21.66,29.44,352.97,3.53,24.3,8.6,0.6,3.56,0,0,0,4.53,0.2,3.5,18.5,3.2,12.3,6.7,31.11,23.56,4.34,0,
CUST0000938755,6/24/2006,6/25/2008,6/20/2008,11,17,5,2,10,10,0,22,33.27,21,0.52,17.95,813.58,38.74,73.96,3.08,121.99,122.55,135.36,813.58,9.02,31.63,16.46,0,24.59,0,0,5.64,0,0.18,0.91,26.73,0.45,15.27,12.09,72.97,45.26,8.71,84.96,
CUST0000638261,5/28/2006,7/5/2008,5/18/2008,1,17,7,0,14,8,2,24,32.04,21,0.48,17.95,267.3,12.73,26.73,3.22,25.64,40.01,131.73,267.3,2.91,13.68,6.03,46.82,2.01,0,0,3.6,0,1,4.6,6.4,3.1,3.4,5.4,13.61,35,0,2.4,YA
CUST0000842933,5/22/2006,7/6/2008,6/26/2008,0,17,8,5,15,5,0,25,31.04,21,0.52,17.95,365.31,17.4,33.21,1.69,31.2,46.4,46.4,365.31,4.2,16.82,6.93,0.88,6.97,0,0,6.84,0,0.18,4.18,13,3.18,5.91,8.27,23.1,25.29,0,3.51,OT
CUST0000631617,8/20/2006,6/10/2008,6/2/2008,26,26,8,13,11,7,5,34,19.41,21,0.38,17.95,350.98,16.71,43.87,1.45,0.59,28.87,110.96,350.98,3.07,29.75,6.57,1.02,3.92,0,0,7.71,0,2.13,6.13,21.5,5.88,7.63,16.25,43.3,14.83,3.45,2.62,OT
CUST0000794855,10/6/2006,6/7/2008,6/4/2008,29,15,7,0,2,5,15,22,27.73,21,0.43,17.95,149.91,7.14,16.66,1.5,6.41,19.83,61.4,149.91,2.42,5.26,7.95,0,1.86,5.77,0,5.86,0,0.44,8.67,0,5.89,0,3.22,10.47,9.6,10.09,0,YF
CUST0000233323,7/7/2006,6/11/2008,5/28/2008,25,18,7,3,15,6,1,25,28.2,21,0.43,17.95,147.94,7.04,16.44,2.8,11.32,28.6,54.78,147.94,1.18,5.38,3.16,0,2.2,0,0,10.6,2.53,1.33,5.11,1.44,5.56,0,2.33,5.43,5.02,13.22,3.68,YA
CUST0000690971,5/2/2006,6/30/2008,6/20/2008,6,17,6,8,10,3,2,23,34.35,21,0.52,17.95,448.05,21.34,40.73,1.28,22.93,84.93,140.82,448.05,2.61,21.54,11.39,1.18,5.5,0,0,6.73,0,0.09,1.36,30,0.73,24.73,6,25.74,31.57,0,1.84,OA
CUST0000228495,7/1/2006,6/21/2008,4/17/2008,15,18,5,1,6,6,10,23,31.35,21,0.52,17.95,680.26,32.39,61.84,2.47,1.49,28.02,118.86,680.26,2.43,35.53,19.16,0,12.8,0,0,0,0,0.73,3.45,24.09,2.36,21.73,4.18,41.31,59.21,0,0,YA
CUST0000993465,1/2/2007,6/27/2008,6/24/2008,9,27,10,10,23,2,3,37,14.65,21,0.33,17.95,556.63,26.51,79.52,1.78,49.57,112.84,112.84,556.63,4.6,46.55,18.26,1.56,9.88,0,0,3.69,0,1.57,9.43,38.71,4.71,32.29,12.71,46.16,34.85,17.8,5.92,YF
CUST0000128681,2/21/2007,6/3/2008,3/27/2008,33,21,2,2,7,3,12,23,20.35,21,0.33,17.95,455.28,21.68,65.04,5.27,0,0.88,114.95,455.28,9.13,26.43,10.74,3.68,4.05,0,0,29.93,0,1,3.71,18.57,2.57,2.43,18.14,33.67,20.33,35.75,0.99,YF
CUST0000528711,9/19/2006,6/18/2008,5/29/2008,18,16,6,11,6,6,0,22,29,21,0.48,17.95,96.46,4.59,9.65,3.93,0.87,5.54,14.53,96.46,0.8,4.98,2.15,25.3,2.36,0,0,0,3.01,1.6,1.8,0.9,2.9,0,1.4,4.95,10.29,3.01,25.3,PE
CUST0000503338,6/20/2006,6/6/2008,5/30/2008,30,18,5,2,10,5,6,23,31.17,21,0.48,17.95,747.52,35.6,74.75,3.73,31.33,206.9,244.98,747.52,5.13,31.37,25.32,10.27,15.17,0,0,58.53,0.86,0.3,1.7,27.1,2.1,20.8,6.2,26.19,76.3,56.39,7.88,OT
CUST0000896914,4/16/2006,6/24/2008,6/22/2008,12,18,7,0,4,9,12,25,32,21,0.48,17.95,99.52,4.74,9.95,1.5,12.66,20.16,20.91,99.52,2.33,8.95,2.65,1.8,1.03,0,0,4.55,0,1.4,4.1,0.5,3.2,0,2.8,8.14,5.82,5.03,0.92,
CUST0000301430,9/8/2006,6/1/2008,7/6/2007,35,17,11,0,6,7,16,28,22.57,21,0.33,17.95,523.87,24.95,74.84,3.8,0,12.42,12.42,523.87,3.48,37.35,17.37,3.08,4.31,0,0,29.71,0,0.86,8.43,22.57,3.14,9.14,19.57,30.95,61.5,30.73,0,OT
CUST0000414799,2/26/2007,6/30/2008,6/17/2008,6,24,9,4,12,11,6,33,14.85,21,0.29,17.95,128.29,6.11,21.38,1.75,15.57,19,19.56,128.29,3.42,9.88,7.71,9.71,1.7,0,0,0,0,4.33,7,1.33,8.33,0,4.33,8.62,10.78,5.35,5.71,
CUST0000583261,8/1/2006,5/4/2008,4/22/2008,63,17,6,4,7,6,6,23,27.91,21,0.48,17.95,529.38,25.21,52.94,2.86,0,54.13,91.46,529.38,5.75,25.18,20.21,3.27,5.11,0,0,14.03,0,0.3,4.7,15.1,2.6,9.7,7.8,19.12,46.66,24.88,0,YF
CUST0000633617,9/2/2006,6/28/2008,6/18/2008,8,15,8,4,6,7,7,23,28.91,21,0.43,17.95,510.88,24.33,56.76,2.28,51.72,51.72,229.1,510.88,3.79,39.2,6.78,3.87,3.54,0,0,7.34,0,0.22,4,18,3.67,10.22,8.33,54.34,17.81,5.8,5.65,OT
CUST0000461259,4/8/2007,7/6/2008,5/8/2008,0,24,11,5,14,6,10,35,13,22,0.32,18.8,126.21,5.74,18.03,1.66,2.01,7.35,40.95,126.21,2.83,9.37,4.76,0,1.97,0,0,3.6,0,3.14,8.86,0,9.43,0,2.57,11.53,4.75,9.51,1.35,OT
CUST0000029089,7/21/2006,5/14/2008,5/11/2008,53,20,7,4,17,5,2,27,24.56,22,0.41,18.8,479.04,21.77,53.23,3.01,0,97.86,221.86,479.04,7.07,26.33,14.67,5.78,3.22,0,0,0,0,0.33,3.44,16.11,3.33,4.67,11.44,50.82,25.33,7.32,0,OF
CUST0000527725,5/10/2007,7/5/2008,6/5/2008,1,18,7,4,10,1,12,25,16.88,22,0.32,18.8,469.24,21.33,67.03,3.54,30.89,54.85,127.71,469.24,9.08,26.07,29.9,0.57,6.31,0,0,0,0,0.86,3.71,22.29,2.57,7.57,16.71,37.82,36.9,32.38,0.34,OF
